project,id,user_id,created_at,amount,currency,success
project_a,3325662,86,2025-01-29 19:28:23.538149,258.63,USD,True
project_a,6505146,29,2025-01-29 23:26:46.921634,143.52,RUB,True
project_a,717625,135,2025-01-30 08:23:48.423459,401.95,RUB,True
project_a,4967147,27,2025-01-30 02:09:58.308069,307.65,RUB,True
project_a,5493148,199,2025-01-30 01:32:21.735406,129.16,USD,True
project_a,462192,198,2025-01-29 20:33:01.128998,336.92,EUR,True
project_a,3823622,123,2025-01-30 18:20:13.385818,458.96,RUB,False
project_a,410217,151,2025-01-30 01:58:39.222144,428.58,RUB,True
project_a,6899712,155,2025-01-30 16:15:31.376547,23.0,USD,False
project_a,662946,170,2025-01-30 02:47:19.080433,60.08,USD,True
project_a,2148054,156,2025-01-30 06:32:34.576323,314.13,RUB,True
project_a,3877966,37,2025-01-30 02:18:49.591711,229.16,EUR,True
project_a,3298677,98,2025-01-30 06:55:04.844759,44.69,EUR,True
project_a,508723,189,2025-01-30 16:30:29.584660,92.01,USD,True
project_a,543293,144,2025-01-30 08:35:43.109582,260.98,RUB,True
project_a,526708,152,2025-01-30 04:16:18.880777,170.74,RUB,True
project_a,6053259,65,2025-01-30 10:10:23.538906,376.72,USD,True
project_a,3096491,112,2025-01-30 08:16:50.713895,191.21,USD,False
project_a,3259976,198,2025-01-30 15:59:08.758054,486.74,USD,True
project_a,1652969,186,2025-01-30 04:06:02.584005,26.31,RUB,True
project_a,626243,75,2025-01-30 05:43:01.844979,384.93,USD,True
project_a,6107723,30,2025-01-30 14:22:56.857523,420.23,EUR,False
project_a,5841450,168,2025-01-30 12:00:55.564104,421.78,RUB,True
project_a,3078374,147,2025-01-30 07:49:01.353663,384.92,EUR,True
project_a,3887233,53,2025-01-30 04:01:04.420666,286.68,RUB,True
project_a,1897630,123,2025-01-29 20:07:08.018413,377.4,EUR,False
project_a,5713725,64,2025-01-30 00:08:57.373866,278.03,EUR,False
project_a,4082295,123,2025-01-29 23:59:06.179976,320.25,RUB,True
project_a,4455539,172,2025-01-30 06:30:59.340273,403.3,USD,True
project_a,6668737,160,2025-01-30 10:19:08.085261,408.93,USD,True
project_a,3717511,63,2025-01-30 13:54:17.100167,342.74,RUB,False
project_a,4987774,63,2025-01-30 12:20:11.068483,482.44,RUB,True
project_a,4036641,151,2025-01-30 15:57:31.697720,71.27,RUB,True
project_a,6924196,14,2025-01-30 14:50:06.859748,193.69,EUR,True
project_a,3346397,115,2025-01-30 15:33:48.222133,241.95,RUB,True
project_a,121985,28,2025-01-29 19:20:41.088360,293.09,RUB,True
project_a,6029598,7,2025-01-30 13:26:53.975890,320.17,USD,True
project_a,5186841,65,2025-01-30 13:36:52.255273,476.5,USD,True
project_a,2012737,31,2025-01-30 11:54:31.842277,221.09,USD,True
project_a,6285212,60,2025-01-30 18:53:26.350422,33.32,EUR,True
project_a,3498672,141,2025-01-30 04:35:30.311421,186.94,RUB,True
project_a,5005633,53,2025-01-30 01:37:33.927584,99.31,RUB,True
project_a,3277360,154,2025-01-30 15:30:09.368061,383.79,USD,True
project_a,1490846,13,2025-01-30 11:31:45.225872,171.62,RUB,True
project_a,6992870,187,2025-01-29 23:12:36.482845,340.55,EUR,True
project_a,2577499,194,2025-01-30 05:23:01.779200,55.51,USD,True
project_a,6927591,44,2025-01-29 18:50:26.944860,311.16,EUR,False
project_a,702698,103,2025-01-30 14:01:15.702064,473.78,USD,True
project_a,4435894,138,2025-01-30 09:13:09.457753,369.62,EUR,True
project_a,4519067,54,2025-01-30 00:16:25.326244,199.99,USD,True
project_a,6555343,175,2025-01-30 07:54:47.961583,446.56,USD,True
project_a,4376623,97,2025-01-29 19:38:24.187653,74.57,RUB,True
project_a,3860916,20,2025-01-30 07:12:28.926050,76.74,RUB,True
project_a,4833683,93,2025-01-30 18:08:42.034807,56.62,RUB,True
project_a,4175646,161,2025-01-30 14:16:33.378969,474.47,EUR,True
project_a,6427203,115,2025-01-30 07:59:03.877079,20.98,EUR,True
project_a,4116197,183,2025-01-30 18:25:12.266542,409.84,USD,True
project_a,3786505,80,2025-01-30 04:18:28.079328,356.5,USD,True
project_a,3102886,87,2025-01-30 06:13:15.711413,402.24,USD,False
project_a,4085506,75,2025-01-30 09:26:50.153023,157.59,EUR,False
project_a,5218496,35,2025-01-30 09:10:37.750039,350.67,USD,True
project_a,2534930,168,2025-01-30 13:23:12.063648,191.45,USD,True
project_a,3466815,132,2025-01-30 01:17:51.658041,296.6,EUR,True
project_a,192805,130,2025-01-29 18:44:24.391798,376.32,EUR,True
project_a,6744274,68,2025-01-30 14:57:36.588818,48.86,RUB,True
project_a,771910,156,2025-01-29 21:48:46.068643,82.47,EUR,True
project_a,1837341,199,2025-01-30 00:40:08.901036,322.7,USD,True
project_a,3478232,150,2025-01-30 07:56:25.523714,107.85,USD,True
project_a,1457793,14,2025-01-30 17:02:05.464963,173.39,USD,True
project_a,4736303,5,2025-01-30 02:53:33.066856,75.12,RUB,True
project_a,2814952,94,2025-01-30 10:25:34.013252,404.86,USD,True
project_a,5153738,69,2025-01-30 17:47:54.143999,255.26,RUB,True
project_a,4759950,175,2025-01-29 19:54:56.382277,460.2,EUR,True
project_a,2129696,52,2025-01-30 14:46:58.007421,325.37,USD,True
project_a,3590903,151,2025-01-30 01:52:32.632870,176.46,USD,True
project_a,4967101,188,2025-01-30 09:03:17.004034,92.68,RUB,True
project_a,1913163,49,2025-01-30 02:17:37.979019,99.62,EUR,True
project_a,4218855,96,2025-01-30 01:50:14.597623,145.85,RUB,False
project_a,6156071,107,2025-01-29 22:07:13.665116,19.95,USD,False
project_a,3767786,78,2025-01-30 15:58:41.217680,42.7,EUR,True
project_a,4881146,80,2025-01-30 18:05:56.584777,98.74,EUR,True
project_a,3296794,121,2025-01-30 06:17:16.021871,333.09,USD,True
project_a,750704,189,2025-01-30 16:28:18.841711,73.36,EUR,False
project_a,5562239,96,2025-01-30 01:40:13.802174,367.1,RUB,True
project_a,5203305,81,2025-01-30 12:25:56.706553,57.71,USD,True
project_a,4074091,60,2025-01-30 06:25:14.861255,138.32,EUR,True
project_a,2218841,77,2025-01-30 05:47:17.472653,300.12,RUB,True
project_a,699733,31,2025-01-30 11:43:02.401250,197.65,EUR,True
project_a,3709659,172,2025-01-30 06:31:45.275984,59.81,USD,True
project_a,4846807,179,2025-01-29 22:22:28.130694,436.23,RUB,True
project_a,46725,164,2025-01-29 19:39:09.545754,426.9,EUR,False
project_a,1470762,33,2025-01-30 04:55:46.766211,166.08,USD,True
project_a,3588385,163,2025-01-30 01:32:58.793765,460.39,USD,False
project_a,5273235,143,2025-01-30 17:06:38.237543,85.22,EUR,True
project_a,5805762,185,2025-01-30 12:20:21.388565,151.2,RUB,True
project_a,3533199,55,2025-01-30 18:33:13.591589,82.42,RUB,False
project_a,5236793,8,2025-01-30 10:15:21.299159,269.51,USD,True
project_a,2566639,121,2025-01-30 16:55:30.848395,65.02,USD,True
project_a,6060875,53,2025-01-30 16:24:35.848447,306.25,EUR,True
project_a,5918921,73,2025-01-30 02:11:25.889643,21.82,USD,True
project_a,100374,188,2025-01-30 09:02:31.364432,87.45,EUR,False
project_a,4465942,29,2025-01-29 19:47:42.484753,459.91,USD,False
project_a,2579159,81,2025-01-30 05:26:17.180536,479.92,RUB,False
project_a,1907934,85,2025-01-30 00:09:23.855523,316.58,EUR,True
project_a,3876259,6,2025-01-30 01:35:36.574966,303.28,RUB,True
project_a,3650786,83,2025-01-30 18:01:15.901472,28.97,RUB,True
project_a,2947051,199,2025-01-30 00:40:01.909461,121.02,EUR,True
project_a,907121,47,2025-01-30 16:33:39.201337,245.79,RUB,True
project_a,631189,21,2025-01-30 01:38:08.617582,369.8,USD,True
project_a,6822314,57,2025-01-30 08:40:50.565347,486.95,EUR,True
project_a,320293,149,2025-01-30 10:25:43.136085,208.03,EUR,False
project_a,6154846,173,2025-01-30 15:42:39.174134,193.26,RUB,False
project_a,6919868,75,2025-01-30 05:05:34.723687,186.8,RUB,True
project_a,658091,128,2025-01-30 12:44:49.493187,60.29,EUR,True
project_a,212110,189,2025-01-30 16:34:00.000650,320.79,RUB,True
project_a,2514159,58,2025-01-30 11:29:49.131527,372.11,USD,False
project_a,5383550,79,2025-01-29 19:17:51.590996,392.92,EUR,True
project_a,3571774,166,2025-01-30 16:20:30.859625,360.52,RUB,True
project_a,5533233,32,2025-01-30 11:02:29.045403,343.14,USD,True
project_a,1054318,66,2025-01-30 13:28:01.922584,384.46,USD,True
project_a,6927780,78,2025-01-30 07:01:11.929018,487.79,EUR,True
project_a,1929884,89,2025-01-30 10:04:35.062148,114.29,RUB,True
project_a,3500303,130,2025-01-30 02:19:54.202896,382.42,EUR,True
project_a,3420628,65,2025-01-30 09:45:18.368088,146.65,RUB,False
project_a,4351119,70,2025-01-30 13:31:38.135507,430.96,USD,True
project_a,4657674,59,2025-01-30 03:02:08.831688,173.08,RUB,True
project_a,4206399,104,2025-01-30 01:07:13.574681,278.03,USD,True
project_a,4595176,8,2025-01-29 18:32:15.513316,247.68,EUR,False
project_a,40382,69,2025-01-30 01:15:16.910456,340.1,RUB,True
project_a,1091419,96,2025-01-29 22:30:20.641034,78.41,RUB,True
project_a,1850170,182,2025-01-30 05:08:19.162430,260.56,USD,True
project_a,4484538,164,2025-01-30 18:01:50.596987,438.61,EUR,True
project_a,861419,160,2025-01-30 10:19:03.135620,104.94,USD,True
project_a,6407111,103,2025-01-30 03:35:31.166722,330.9,RUB,True
project_a,357386,43,2025-01-30 03:28:50.855803,233.47,USD,True
project_a,598280,177,2025-01-30 11:54:50.091260,102.22,EUR,False
project_a,2601713,22,2025-01-30 03:19:54.182448,44.51,USD,True
project_a,886636,22,2025-01-29 19:40:18.184724,464.69,USD,False
project_a,1183470,74,2025-01-30 03:23:07.174924,372.81,RUB,True
project_a,6721283,13,2025-01-29 20:24:11.025307,89.16,USD,True
project_a,1073341,43,2025-01-30 12:39:51.128829,95.91,EUR,True
project_a,1651512,130,2025-01-30 03:20:18.529643,217.67,RUB,True
project_a,3710621,150,2025-01-30 17:57:39.406466,67.62,RUB,True
project_a,866568,49,2025-01-30 13:33:19.812623,176.43,USD,True
project_a,6546940,97,2025-01-30 11:33:00.144167,86.48,RUB,True
project_a,2709107,46,2025-01-30 13:35:53.073391,286.23,EUR,True
project_a,2137412,34,2025-01-30 17:39:30.442200,429.43,USD,True
project_a,3945180,93,2025-01-30 10:27:00.541206,467.76,EUR,False
project_a,3464228,168,2025-01-30 16:46:56.156801,316.62,EUR,True
project_a,4693948,198,2025-01-29 23:20:55.260249,319.72,RUB,True
project_a,4133239,8,2025-01-30 11:35:24.973218,193.12,RUB,True
project_a,6146744,114,2025-01-29 23:19:52.290180,160.3,RUB,True
project_a,2882773,156,2025-01-29 22:59:56.478700,452.19,RUB,True
project_a,3721976,59,2025-01-30 01:50:16.559759,266.75,USD,True
project_a,4618201,187,2025-01-29 23:08:19.202634,184.57,USD,True
project_a,747318,78,2025-01-30 07:01:11.024344,36.59,RUB,True
project_a,2081159,165,2025-01-30 14:05:40.414850,386.31,USD,True
project_a,1302532,107,2025-01-30 06:32:25.345624,58.26,USD,False
project_a,419900,51,2025-01-30 18:01:01.712938,343.46,RUB,True
project_a,3678798,174,2025-01-30 06:31:07.710399,322.89,RUB,True
project_a,6303682,48,2025-01-29 19:01:59.578591,34.89,USD,True
project_a,1415522,117,2025-01-30 08:58:00.683401,89.03,USD,True
project_a,1706612,26,2025-01-30 05:56:42.733757,341.4,EUR,False
project_a,1195473,154,2025-01-30 07:10:08.347683,304.39,USD,True
project_a,2599939,87,2025-01-30 12:46:44.511597,90.76,RUB,False
project_a,914289,13,2025-01-29 20:22:54.931647,201.69,EUR,True
project_a,4611777,163,2025-01-30 06:48:11.328449,118.58,EUR,True
project_a,6688641,155,2025-01-29 21:33:13.605486,485.61,USD,True
project_a,3441538,6,2025-01-30 05:25:25.057104,208.82,EUR,True
project_a,5589825,183,2025-01-29 19:32:43.427417,307.23,RUB,True
project_a,4453271,164,2025-01-30 18:00:31.100201,185.83,RUB,True
project_a,1332456,156,2025-01-30 16:02:07.367162,482.68,RUB,True
project_a,4675994,153,2025-01-30 05:15:04.519729,269.75,USD,True
project_a,5174292,137,2025-01-30 15:56:49.947064,33.93,EUR,True
project_a,4573824,83,2025-01-29 21:52:04.901212,335.81,EUR,True
project_a,920274,123,2025-01-30 18:08:51.263315,446.4,EUR,True
project_a,2750281,31,2025-01-30 12:16:08.772918,381.32,EUR,True
project_a,1176100,52,2025-01-30 06:54:23.688650,352.02,RUB,True
project_a,3120667,193,2025-01-30 13:28:48.080451,217.35,USD,True
project_a,376399,103,2025-01-29 23:25:23.188100,461.61,EUR,True
project_a,4903054,62,2025-01-30 17:27:16.432043,178.19,RUB,True
project_a,2895674,120,2025-01-29 23:18:28.662323,62.52,EUR,False
project_a,4730609,73,2025-01-30 01:36:22.797218,433.61,EUR,True
project_a,5263383,53,2025-01-30 10:39:31.095821,390.36,RUB,False
project_a,1906270,95,2025-01-30 13:03:32.669238,308.58,USD,True
project_a,5129177,103,2025-01-30 07:09:40.501965,99.33,RUB,True
project_a,6559885,63,2025-01-30 09:51:37.594567,408.93,USD,True
project_a,3136691,18,2025-01-30 10:59:57.189628,277.18,RUB,True
project_a,3922225,96,2025-01-30 06:02:56.214292,134.21,EUR,False
project_a,1490200,91,2025-01-30 03:57:24.556777,106.57,RUB,True
project_a,125912,87,2025-01-30 02:58:39.317817,424.39,RUB,False
project_a,4530727,133,2025-01-30 07:18:17.478944,56.93,RUB,True
project_a,2903520,86,2025-01-29 18:56:39.789800,54.3,RUB,True
project_a,819713,10,2025-01-30 14:49:08.591687,289.65,RUB,True
project_a,5233903,138,2025-01-30 06:51:41.580660,21.57,EUR,True
project_a,3674361,100,2025-01-30 09:07:50.265373,379.19,USD,True
project_a,1329671,152,2025-01-30 16:20:40.974706,306.25,USD,True
project_a,6133263,185,2025-01-30 08:51:27.716900,311.77,RUB,True
project_a,1546477,34,2025-01-30 17:58:05.582834,133.54,EUR,True
project_a,5794088,134,2025-01-30 05:33:08.499065,387.24,EUR,True
project_a,3254949,19,2025-01-30 16:13:00.292506,252.08,USD,True
project_a,2418621,62,2025-01-30 07:18:47.724647,124.62,USD,True
project_a,5981942,94,2025-01-30 00:13:11.122661,303.6,EUR,True
project_a,3868763,113,2025-01-30 13:38:37.307534,400.47,USD,True
project_a,5169480,44,2025-01-30 03:35:13.611834,385.29,RUB,True
project_a,3358411,30,2025-01-30 05:29:55.510333,170.47,EUR,True
project_a,308145,104,2025-01-30 15:40:36.984198,468.66,USD,False
project_a,4503913,65,2025-01-30 16:43:52.396419,198.07,USD,True
project_a,5610199,49,2025-01-30 15:16:53.858459,343.9,RUB,True
project_a,4853928,87,2025-01-30 00:26:14.585523,35.03,EUR,True
project_a,4615980,128,2025-01-30 18:23:10.009526,396.04,EUR,True
project_a,4313287,175,2025-01-30 16:12:38.221267,285.4,USD,True
project_a,1930962,77,2025-01-30 05:29:59.230815,291.63,EUR,True
project_a,23413,84,2025-01-30 00:51:37.516465,141.14,EUR,True
project_a,6141321,171,2025-01-30 03:47:49.045671,50.84,EUR,True
project_a,1647772,59,2025-01-29 20:39:21.845888,349.48,USD,True
project_a,313079,142,2025-01-30 06:02:33.445889,245.11,EUR,True
project_a,1844539,151,2025-01-30 15:19:50.604023,190.51,USD,True
project_a,1257748,142,2025-01-30 05:23:52.286513,303.41,RUB,True
project_a,2039003,28,2025-01-30 04:34:43.893887,380.02,USD,True
project_a,6924979,103,2025-01-29 19:01:52.600155,206.42,RUB,True
project_a,3892865,77,2025-01-30 11:21:06.807381,208.37,EUR,False
project_a,4392673,30,2025-01-30 05:32:41.624175,295.36,EUR,False
project_a,2081045,195,2025-01-29 20:09:22.441535,365.52,RUB,False
project_a,1367977,166,2025-01-30 12:47:50.600735,324.18,RUB,True
project_a,6352459,59,2025-01-29 20:42:23.258809,405.35,USD,False
project_a,84684,85,2025-01-29 20:34:47.979314,430.55,RUB,False
project_a,5828688,9,2025-01-30 13:13:39.050818,495.89,RUB,True
project_a,3610134,176,2025-01-29 19:35:26.160303,319.37,RUB,True
project_a,3846842,110,2025-01-29 22:43:09.562039,231.69,USD,True
project_a,4147446,25,2025-01-29 18:38:19.545057,29.45,USD,True
project_a,3826841,33,2025-01-29 19:36:52.291035,169.16,RUB,True
project_a,39296,44,2025-01-30 09:33:14.379502,183.48,RUB,True
project_a,6970807,4,2025-01-29 19:14:59.194787,473.77,USD,True
project_a,1384499,79,2025-01-30 00:04:40.090029,270.96,EUR,False
project_a,6018268,184,2025-01-30 02:00:19.638473,215.16,RUB,True
project_a,4003256,142,2025-01-30 18:38:16.088082,20.62,RUB,True
project_a,2899648,37,2025-01-29 22:40:55.843127,135.37,EUR,True
project_a,4482325,17,2025-01-30 17:42:36.436727,48.98,USD,True
project_a,5292442,114,2025-01-29 18:31:41.482224,82.26,EUR,True
project_a,5368116,4,2025-01-29 19:18:24.502710,462.1,EUR,True
project_a,6346980,94,2025-01-30 00:18:53.850690,313.12,RUB,False
project_a,2100178,34,2025-01-30 04:09:52.399944,387.11,EUR,True
project_a,1735607,93,2025-01-30 06:38:28.686249,403.03,RUB,True
project_a,902375,27,2025-01-29 19:09:50.759014,34.35,RUB,True
project_a,6352065,78,2025-01-30 15:23:42.214390,68.29,USD,True
project_a,3041203,168,2025-01-29 22:10:08.761003,256.48,EUR,False
project_a,2062332,70,2025-01-30 13:31:47.671941,361.02,RUB,True
project_a,1926027,57,2025-01-30 08:44:43.209903,164.95,EUR,True
project_a,2637488,165,2025-01-30 17:13:25.439721,175.42,RUB,True
project_a,2209849,7,2025-01-30 14:27:30.876253,369.98,USD,True
project_a,1156286,75,2025-01-30 05:50:02.816384,121.6,EUR,False
project_a,883872,187,2025-01-30 05:22:16.680218,110.97,EUR,True
project_a,5591277,12,2025-01-29 22:49:26.413718,201.65,USD,True
project_a,1550117,138,2025-01-30 06:12:40.554015,95.03,EUR,True
project_a,4642263,31,2025-01-30 09:39:27.775798,186.35,EUR,False
project_a,2056330,61,2025-01-30 03:31:33.468668,156.25,RUB,False
project_a,6413992,124,2025-01-30 17:24:22.195806,219.74,USD,True
project_a,1813833,183,2025-01-29 19:41:09.544634,461.71,USD,False
project_a,6420624,187,2025-01-30 05:37:19.136710,174.24,RUB,True
project_a,4315125,122,2025-01-30 00:15:55.279589,230.82,EUR,True
project_a,6467123,8,2025-01-29 18:30:29.254796,372.46,RUB,True
project_a,5435108,173,2025-01-30 14:57:13.451332,81.62,RUB,True
project_a,5017838,157,2025-01-30 14:38:31.100631,282.59,EUR,False
project_a,3597758,87,2025-01-30 13:25:44.970456,417.46,EUR,True
project_a,6361808,93,2025-01-30 17:50:50.150405,407.79,USD,False
project_a,4165467,154,2025-01-30 09:56:55.792858,296.87,USD,True
project_a,679552,188,2025-01-29 23:07:23.505397,252.03,RUB,False
project_a,2149353,125,2025-01-30 09:04:01.541551,471.52,USD,True
project_a,2666319,110,2025-01-30 16:06:21.006919,346.4,USD,True
project_a,3142418,82,2025-01-30 01:04:35.687988,161.97,RUB,True
project_a,6857814,27,2025-01-29 23:09:56.784056,370.77,EUR,True
project_a,3931639,121,2025-01-30 16:54:30.049418,126.98,RUB,True
project_b,3699741,37,2025-01-30 02:38:34.080605,202.6,USD,False
project_b,1468041,178,2025-01-30 13:32:54.197530,189.76,USD,False
project_b,2286481,112,2025-01-29 20:54:48.469562,24.45,USD,True
project_b,5358138,59,2025-01-30 17:15:21.146618,372.23,EUR,True
project_b,6994063,120,2025-01-30 09:27:34.091247,139.37,RUB,True
project_b,3145974,179,2025-01-30 14:23:05.091590,97.94,RUB,True
project_b,3856702,53,2025-01-29 20:57:40.940248,241.19,EUR,True
project_b,1159555,87,2025-01-29 23:56:56.543772,275.99,RUB,True
project_b,2037661,49,2025-01-30 13:30:43.377715,47.7,EUR,True
project_b,6380860,112,2025-01-30 15:57:52.235509,67.43,RUB,True
project_b,4477550,41,2025-01-30 10:02:34.512567,201.96,USD,True
project_b,3300662,138,2025-01-30 18:03:29.175547,291.53,USD,True
project_b,6065843,89,2025-01-30 09:05:59.865101,73.89,RUB,True
project_b,6112684,169,2025-01-30 12:20:09.288148,266.96,RUB,False
project_b,4073261,135,2025-01-30 01:45:43.059771,272.9,USD,True
project_b,531351,104,2025-01-29 21:40:00.206268,465.28,EUR,False
project_b,4594251,163,2025-01-30 13:43:10.079712,358.87,USD,True
project_b,3709780,21,2025-01-30 03:40:49.772104,452.32,USD,True
project_b,6249229,178,2025-01-30 13:38:32.581866,228.15,EUR,True
project_b,2329839,112,2025-01-30 15:55:57.417145,400.86,EUR,True
project_b,6263057,131,2025-01-30 18:16:30.146706,28.0,RUB,True
project_b,2901841,136,2025-01-30 04:01:37.347882,221.81,EUR,True
project_b,2105956,44,2025-01-30 05:53:25.601950,186.1,EUR,False
project_b,3183045,73,2025-01-30 14:54:32.156512,289.76,RUB,True
project_b,1349821,78,2025-01-30 18:47:27.525798,384.93,RUB,False
project_b,6959336,2,2025-01-30 03:25:11.479836,306.5,RUB,True
project_b,60385,31,2025-01-30 01:55:17.261651,42.06,RUB,True
project_b,2476973,126,2025-01-30 02:25:59.777881,400.08,USD,True
project_b,192137,44,2025-01-29 23:46:46.576277,488.73,USD,True
project_b,3673665,45,2025-01-30 01:18:27.932272,200.26,EUR,True
project_b,1235111,51,2025-01-29 19:08:02.174131,467.69,EUR,True
project_b,3864472,145,2025-01-30 01:57:38.910849,347.69,EUR,False
project_b,3651069,54,2025-01-30 00:20:04.590159,108.4,EUR,False
project_b,2838380,173,2025-01-30 04:32:21.658972,174.42,USD,False
project_b,4937945,169,2025-01-29 21:57:07.657093,254.11,EUR,True
project_b,3297019,23,2025-01-30 02:30:00.163153,256.45,USD,True
project_b,1663884,168,2025-01-30 09:47:59.630263,321.05,RUB,True
project_b,1867975,103,2025-01-30 10:07:53.714338,196.22,EUR,True
project_b,5442428,36,2025-01-30 04:55:55.126550,255.43,EUR,True
project_b,1516232,131,2025-01-30 10:25:35.665626,211.77,USD,False
project_b,1250674,42,2025-01-30 09:20:36.625648,238.13,EUR,True
project_b,2888804,177,2025-01-30 16:08:48.380471,304.41,RUB,True
project_b,2205935,79,2025-01-30 02:05:09.300781,273.08,EUR,False
project_b,5245580,30,2025-01-30 07:05:09.230886,66.23,RUB,True
project_b,2376960,195,2025-01-30 16:55:13.759987,274.35,USD,True
project_b,1105903,9,2025-01-29 20:56:23.263653,296.53,RUB,False
project_b,2369831,196,2025-01-29 18:42:06.014279,442.01,RUB,True
project_b,316984,99,2025-01-30 08:29:39.379109,63.96,USD,True
project_b,5411487,105,2025-01-29 19:00:36.850568,177.39,EUR,True
project_b,1403082,103,2025-01-30 13:55:52.406139,63.41,RUB,True
project_b,2788188,153,2025-01-30 08:57:27.034395,154.89,EUR,True
project_b,672829,41,2025-01-30 07:19:09.857207,317.36,EUR,True
project_b,2023476,190,2025-01-30 02:23:40.485510,393.11,USD,True
project_b,2453463,48,2025-01-30 00:08:14.854153,467.1,EUR,True
project_b,6398628,64,2025-01-30 14:03:29.992563,40.52,RUB,True
project_b,34059,6,2025-01-29 21:06:30.533754,321.72,USD,True
project_b,2484034,5,2025-01-30 14:44:19.850305,301.97,EUR,True
project_b,5655582,17,2025-01-30 09:35:27.859683,126.01,USD,True
project_b,4254482,103,2025-01-30 10:07:51.869793,497.36,EUR,False
project_b,5628881,16,2025-01-30 07:23:41.783494,488.34,RUB,True
project_b,5419670,28,2025-01-30 01:08:23.252567,295.49,USD,True
project_b,2349568,178,2025-01-30 14:09:48.813938,155.44,RUB,True
project_b,1621035,95,2025-01-30 13:49:40.739436,478.14,RUB,True
project_b,6662696,96,2025-01-29 22:54:56.582288,409.03,EUR,False
project_b,2611819,138,2025-01-30 06:51:02.220753,301.56,EUR,True
project_b,6887084,40,2025-01-29 21:15:16.498097,97.04,EUR,True
project_b,5570226,25,2025-01-30 17:03:27.672940,145.84,USD,False
project_b,3454567,150,2025-01-30 03:05:01.258348,244.43,RUB,True
project_b,6714048,114,2025-01-29 18:48:56.833542,446.87,EUR,True
project_b,5479051,103,2025-01-30 04:26:56.923917,72.36,USD,True
project_b,4314685,81,2025-01-29 21:42:03.325698,12.03,RUB,False
project_b,5559979,183,2025-01-30 05:01:42.101423,302.21,USD,True
project_b,87888,180,2025-01-30 12:06:46.523366,14.19,EUR,True
project_b,5473417,74,2025-01-30 05:12:06.874760,405.64,USD,True
project_b,3448888,81,2025-01-29 21:12:34.793467,186.06,USD,True
project_b,1395970,176,2025-01-30 18:44:59.771348,330.66,RUB,True
project_b,6864584,54,2025-01-30 03:09:00.335627,412.46,RUB,True
project_b,3534978,185,2025-01-30 02:22:18.821193,31.9,RUB,True
project_b,1588092,164,2025-01-30 09:33:40.172647,13.35,USD,False
project_b,2210173,127,2025-01-30 07:22:09.348548,204.17,RUB,True
project_b,603095,96,2025-01-29 22:57:37.226494,112.15,USD,False
project_b,3541339,142,2025-01-30 00:40:39.244784,426.51,EUR,False
project_b,5004338,139,2025-01-30 05:00:55.929817,461.45,USD,True
project_b,1092872,75,2025-01-30 07:38:20.262886,179.66,EUR,True
project_b,874346,133,2025-01-30 11:56:30.791879,197.51,RUB,True
project_b,1600761,81,2025-01-30 13:52:10.290707,142.6,USD,True
project_b,459271,34,2025-01-29 20:26:16.348444,289.4,USD,True
project_b,3126004,114,2025-01-29 20:13:59.958161,137.64,RUB,True
project_b,4975263,180,2025-01-30 17:53:42.868235,230.36,EUR,True
project_b,5768252,95,2025-01-29 23:50:38.740163,390.52,USD,False
project_b,6273363,48,2025-01-30 05:23:46.247102,448.68,USD,True
project_b,1779811,114,2025-01-29 20:15:47.041126,16.65,EUR,True
project_b,5123870,18,2025-01-30 11:47:11.694423,218.44,EUR,True
project_b,5273397,159,2025-01-30 03:21:08.182818,447.77,RUB,True
project_b,2679894,39,2025-01-30 02:21:57.488804,129.14,RUB,False
project_b,160579,145,2025-01-30 02:12:29.378068,131.4,RUB,True
project_b,709021,68,2025-01-30 07:00:58.405002,315.1,RUB,True
project_b,6586966,8,2025-01-30 11:42:24.319358,474.44,USD,False
project_b,3814517,49,2025-01-30 00:43:34.484441,449.26,USD,True
project_b,1684420,76,2025-01-30 04:31:13.122415,57.29,RUB,True
project_b,5185271,118,2025-01-29 23:46:48.960229,244.95,USD,True
project_b,3951605,173,2025-01-29 19:14:29.436779,133.53,USD,True
project_b,3530920,89,2025-01-30 17:35:35.774852,362.51,EUR,True
project_b,3912847,186,2025-01-30 12:47:50.130730,477.87,RUB,True
project_b,2857854,45,2025-01-30 16:46:08.662994,191.34,RUB,True
project_b,1261801,107,2025-01-30 10:23:54.083346,159.07,RUB,True
project_b,1743277,42,2025-01-29 22:44:09.814657,123.93,RUB,True
project_b,3323713,131,2025-01-30 01:17:26.863706,249.78,USD,True
project_b,5263467,40,2025-01-30 15:43:24.247614,146.73,EUR,True
project_b,2048963,164,2025-01-29 19:19:48.503890,81.64,RUB,True
project_b,4470188,14,2025-01-30 11:40:40.856635,137.91,RUB,False
project_b,227948,137,2025-01-30 03:40:08.353996,159.29,USD,True
project_b,6399116,96,2025-01-30 10:20:43.252771,277.03,RUB,True
project_b,5769959,59,2025-01-30 11:50:10.319711,496.74,RUB,True
project_b,2978994,173,2025-01-30 08:16:00.435117,486.14,RUB,False
project_b,3791647,26,2025-01-30 02:57:16.964135,177.35,EUR,True
project_b,639445,142,2025-01-30 01:05:13.866175,82.72,RUB,True
project_b,4615225,75,2025-01-30 12:00:46.902441,451.29,RUB,True
project_b,684225,161,2025-01-30 02:56:59.628736,280.35,RUB,True
project_b,2659293,156,2025-01-30 13:20:04.105488,396.6,RUB,True
