id,user_id,event_name,page_id,created_at
2546645,118,He,20,2025-01-30 14:45:32.395271
22631273,167,Record,7,2025-01-30 17:34:21.909365
2310018,134,Charge,6,2025-01-30 01:17:45.925493
14645104,104,Record,1,2025-01-30 11:10:36.289830
22395139,170,History,5,2025-01-30 15:31:32.269350
2726463,82,Sit,16,2025-01-30 02:51:42.245742
13335123,81,Rate,10,2025-01-30 00:52:33.224819
13115345,18,Leg,16,2025-01-30 10:44:07.191024
3874190,20,Sit,11,2025-01-29 22:31:58.831963
18541600,150,Record,6,2025-01-30 16:28:41.829220
2763705,143,Body,4,2025-01-30 16:09:10.195565
25184956,46,House,11,2025-01-30 06:09:15.024096
14770748,147,Civil,10,2025-01-29 19:55:31.384101
19309044,79,Statement,9,2025-01-30 10:01:04.314234
17793275,157,Out,19,2025-01-29 21:51:54.832250
6162118,156,Next,3,2025-01-29 21:55:55.156807
27225761,164,Out,15,2025-01-30 10:27:19.717046
23004518,69,Statement,8,2025-01-29 23:14:26.805201
4324263,43,House,12,2025-01-30 18:11:24.737511
17129895,34,Social,14,2025-01-29 19:59:47.466939
18217697,20,Leg,19,2025-01-30 11:35:37.981740
1204917,101,Rate,2,2025-01-30 01:23:33.098049
30026403,43,Organization,16,2025-01-30 04:19:29.144467
19389642,41,Record,16,2025-01-29 19:15:09.912694
36890844,47,Next,6,2025-01-30 07:43:18.346593
30329910,182,Organization,13,2025-01-29 21:07:09.112221
11307637,54,Student,20,2025-01-30 17:56:07.014741
21458511,142,Student,19,2025-01-30 12:32:55.220894
29726257,149,Next,2,2025-01-30 10:46:43.854051
2906605,19,Organization,3,2025-01-30 09:17:46.593149
28164252,142,Record,3,2025-01-30 11:19:17.974407
10438473,180,House,5,2025-01-30 12:51:42.453590
26861940,73,He,14,2025-01-30 00:05:45.794788
37718445,146,Fund,7,2025-01-30 14:42:44.628829
22340244,113,Record,12,2025-01-29 23:46:03.362239
25642227,110,History,15,2025-01-30 06:04:30.667201
21943185,103,Charge,3,2025-01-30 05:51:44.627301
38914447,185,Body,14,2025-01-30 03:35:33.980963
34061796,193,Social,13,2025-01-29 19:19:53.729253
25739488,154,Next,18,2025-01-29 21:52:17.000685
25644333,150,Charge,6,2025-01-30 16:28:13.326515
2544394,195,Organization,18,2025-01-30 06:24:28.476974
28346734,155,Fund,1,2025-01-30 17:23:46.343425
27780044,99,Rate,5,2025-01-30 05:45:24.551955
13019098,78,Record,10,2025-01-29 20:22:41.128016
22052535,122,Quite,19,2025-01-30 17:22:06.824594
10510729,46,Sit,2,2025-01-30 09:35:18.913731
7041078,87,Record,15,2025-01-30 18:13:35.994803
1611841,99,Next,10,2025-01-30 00:39:05.179628
35834091,122,Body,1,2025-01-30 10:54:47.366065
19711515,126,Quite,1,2025-01-30 01:08:30.073183
30044999,33,House,13,2025-01-30 10:48:18.334524
22383904,133,Approach,11,2025-01-30 01:42:31.545919
26828821,163,Fund,13,2025-01-30 15:44:44.429988
22071640,50,Charge,2,2025-01-30 08:44:22.898409
36266548,94,Civil,3,2025-01-30 15:38:42.789778
18535533,106,History,18,2025-01-30 08:36:15.075655
1374745,62,Fund,11,2025-01-29 22:39:28.727353
5835129,51,Record,12,2025-01-30 03:52:46.109653
21263575,106,Record,14,2025-01-29 21:29:37.220740
34344144,123,Social,4,2025-01-30 12:01:57.717536
8598428,115,Student,16,2025-01-30 01:28:03.095134
20827862,68,House,12,2025-01-30 08:38:22.145545
14462569,22,He,17,2025-01-30 15:19:57.208868
11104800,32,Civil,6,2025-01-29 22:48:17.008797
8516410,194,Quite,9,2025-01-30 15:21:40.120519
38372068,138,Quite,5,2025-01-30 17:07:57.589961
23969430,153,Organization,5,2025-01-30 01:39:31.996356
30134647,170,Out,6,2025-01-30 10:11:02.648641
17027548,169,Civil,3,2025-01-30 12:46:57.406880
37414830,104,Rate,14,2025-01-29 23:27:49.622057
39875071,2,South,19,2025-01-30 03:48:33.587833
8345880,65,Fund,12,2025-01-30 04:19:01.987500
7712387,112,South,11,2025-01-30 18:07:09.730026
12803700,158,Rate,1,2025-01-30 11:48:43.588600
26552838,123,Approach,4,2025-01-30 12:09:40.071649
13483134,14,Civil,5,2025-01-29 23:49:21.891436
1717077,129,Rate,4,2025-01-30 07:34:44.390617
15129821,35,South,14,2025-01-30 06:13:16.910989
38788786,20,Fund,7,2025-01-29 18:38:51.673346
12357071,43,Out,14,2025-01-29 23:56:59.637018
32143813,142,South,19,2025-01-30 18:53:04.115875
16038950,114,Statement,4,2025-01-30 02:13:30.550451
16086753,40,He,9,2025-01-30 01:58:10.242765
22036797,27,Body,5,2025-01-30 04:38:31.492978
16464787,184,Body,8,2025-01-30 04:44:41.722971
14767051,120,Body,5,2025-01-29 22:45:07.601025
17373522,53,Next,16,2025-01-30 16:35:22.181951
9391657,158,Charge,8,2025-01-30 05:12:37.558306
25901094,102,Next,2,2025-01-30 07:04:51.094325
15256418,138,Civil,20,2025-01-29 22:39:19.294090
562406,93,South,3,2025-01-30 12:11:02.173487
34074511,162,History,7,2025-01-30 17:01:24.949776
9048061,124,South,12,2025-01-30 09:51:11.252808
34515305,6,He,6,2025-01-30 18:44:00.445934
28671667,185,South,1,2025-01-30 04:29:42.182446
4713756,149,Next,2,2025-01-30 11:56:10.746653
16109365,103,House,17,2025-01-29 19:12:31.973870
2095426,160,House,16,2025-01-29 22:18:42.978978
5641955,79,He,17,2025-01-30 17:18:56.815922
35468522,187,Record,11,2025-01-30 13:09:28.129604
8992800,114,Record,19,2025-01-29 21:01:23.390067
17111402,50,He,10,2025-01-30 17:45:17.839275
27527456,152,Quite,1,2025-01-29 21:15:19.377562
20061871,151,South,20,2025-01-29 20:27:46.440071
38129052,108,Organization,11,2025-01-30 03:32:24.878566
35216442,158,Body,17,2025-01-30 04:40:16.094079
21451058,44,Student,20,2025-01-29 20:03:33.848804
30228152,47,Out,15,2025-01-29 20:39:19.485181
20992853,177,Record,4,2025-01-30 08:45:26.328817
5113872,169,Leg,8,2025-01-30 12:50:35.246284
12751778,169,Civil,14,2025-01-29 21:20:20.989641
39576578,130,Approach,3,2025-01-30 12:26:56.030808
22125359,160,History,16,2025-01-30 09:08:49.260360
29367108,77,Fund,18,2025-01-30 07:39:51.251165
37386297,165,History,2,2025-01-30 14:30:54.644704
38037920,33,Approach,10,2025-01-29 21:56:06.286594
14805491,156,Leg,1,2025-01-30 04:20:56.458063
1644331,8,Social,6,2025-01-30 11:27:03.182099
9097937,16,Organization,5,2025-01-29 19:27:23.467775
20189543,41,Organization,15,2025-01-30 09:44:47.354106
240715,88,Next,15,2025-01-30 07:58:54.763227
1686318,43,Next,16,2025-01-30 14:59:25.589242
16758144,185,Quite,1,2025-01-30 04:41:43.396975
2679446,138,Fund,20,2025-01-29 22:25:25.717574
29406832,20,Fund,7,2025-01-29 18:39:57.841446
3728562,13,Quite,18,2025-01-29 18:30:47.295699
17622502,179,Next,10,2025-01-30 08:16:41.435808
26627823,147,Statement,9,2025-01-30 03:35:53.574883
16623665,11,Social,14,2025-01-29 19:21:47.086344
18096919,64,History,10,2025-01-30 11:28:17.516489
14250528,145,Charge,8,2025-01-30 03:27:54.153564
18467195,142,Next,1,2025-01-30 02:04:34.213901
7551272,140,Charge,13,2025-01-30 05:22:57.990009
23121707,159,Charge,18,2025-01-30 13:09:56.192574
11415238,19,Quite,16,2025-01-29 23:04:01.982021
29798828,134,Rate,6,2025-01-30 01:11:12.632557
15602549,174,Next,14,2025-01-30 18:34:41.365462
9032102,65,Out,6,2025-01-30 15:13:22.765796
37921637,186,House,13,2025-01-30 04:39:17.364134
35882222,192,Statement,12,2025-01-30 16:10:44.326784
14395629,172,Student,6,2025-01-30 16:28:39.943181
5041414,105,Rate,16,2025-01-30 05:22:33.629676
39293644,104,Body,11,2025-01-30 09:15:01.611401
28093768,34,Body,14,2025-01-29 20:24:01.849860
33771864,187,South,15,2025-01-30 02:29:28.005117
34411796,161,Body,10,2025-01-29 22:49:35.251886
11160844,179,Civil,15,2025-01-30 02:51:49.922922
14157052,56,Sit,12,2025-01-30 11:00:34.800375
20671425,21,Rate,3,2025-01-29 22:11:48.789830
23337393,7,Record,3,2025-01-29 20:11:17.400750
39468959,93,Quite,3,2025-01-30 12:00:54.753479
36999331,154,History,5,2025-01-29 19:47:28.969173
32292516,79,Charge,9,2025-01-30 10:07:42.580164
33551933,129,Leg,9,2025-01-30 09:54:07.883929
16971963,143,He,5,2025-01-30 18:22:39.557312
29841673,162,Fund,20,2025-01-30 16:57:50.171277
25131777,124,South,12,2025-01-30 09:49:48.590807
35958552,194,Organization,15,2025-01-30 09:59:38.507509
9112402,132,Rate,14,2025-01-30 04:52:01.874676
31623654,34,Quite,11,2025-01-30 18:06:26.099583
29121942,18,He,2,2025-01-29 19:48:47.136675
8477533,50,Charge,19,2025-01-30 00:48:06.863283
6872644,150,History,2,2025-01-30 05:24:48.941886
1309158,109,Organization,20,2025-01-30 17:32:33.723350
26991952,31,Fund,12,2025-01-29 22:57:59.648607
8047125,190,Body,7,2025-01-29 21:39:05.647968
8838608,168,Student,1,2025-01-30 07:06:24.595100
28704312,144,South,2,2025-01-30 05:19:32.932806
11035630,91,Record,6,2025-01-30 13:26:32.287937
26937945,158,Statement,8,2025-01-30 03:37:08.720230
19757892,34,Charge,11,2025-01-30 18:07:07.169572
16707053,146,Record,2,2025-01-30 08:55:21.845567
29960777,110,South,7,2025-01-30 16:26:52.422445
28037576,165,History,16,2025-01-30 03:07:09.270267
29868113,11,Body,18,2025-01-30 14:05:39.591055
20728329,74,Out,19,2025-01-30 15:47:45.666880
15995112,146,He,20,2025-01-30 03:43:12.434498
3466135,15,History,8,2025-01-30 01:25:11.279552
17115879,198,Student,2,2025-01-30 01:01:54.451840
21743021,144,History,2,2025-01-30 05:16:46.088787
20105001,19,Out,20,2025-01-30 03:16:30.591761
9158507,28,Sit,12,2025-01-29 21:47:51.710921
14073462,101,Approach,10,2025-01-29 19:55:56.867283
35614168,152,House,12,2025-01-30 12:57:27.859572
4491501,29,Approach,2,2025-01-30 13:13:36.644817
932334,182,He,12,2025-01-30 08:34:01.675989
21599758,26,Leg,14,2025-01-30 17:52:17.379185
37166406,186,History,17,2025-01-29 19:58:53.325689
283938,125,Student,1,2025-01-30 07:38:36.439572
29558097,36,History,16,2025-01-30 15:59:48.696365
21378260,3,Fund,4,2025-01-30 12:10:18.573268
604793,165,Approach,16,2025-01-30 04:30:57.566339
17012705,72,Charge,3,2025-01-30 10:54:55.894495
33946342,153,Civil,5,2025-01-30 01:41:27.494070
36514137,37,Body,5,2025-01-30 14:24:18.200708
10149051,46,Out,17,2025-01-30 10:58:31.655399
723241,165,Student,5,2025-01-30 18:19:52.256918
6832924,167,He,5,2025-01-30 09:02:11.307108
19449864,15,Organization,11,2025-01-30 16:33:04.693342
37757393,151,Fund,5,2025-01-29 23:55:32.916818
21286838,60,Civil,5,2025-01-29 21:06:08.469878
1632165,104,Leg,7,2025-01-30 11:14:18.769324
19870714,85,Body,2,2025-01-29 22:49:00.657542
33243789,128,Civil,3,2025-01-30 14:36:59.565207
9069076,144,History,20,2025-01-30 06:31:04.525092
25433523,115,Organization,16,2025-01-30 01:26:33.950317
4029515,76,He,11,2025-01-30 16:11:35.392091
11839784,168,Sit,1,2025-01-30 07:00:21.311329
37965470,36,Sit,2,2025-01-30 07:54:03.210461
3945859,188,Civil,16,2025-01-30 11:06:02.676968
606075,67,He,14,2025-01-30 09:52:13.642016
4775439,64,History,4,2025-01-29 22:02:00.131895
29820218,84,Quite,10,2025-01-30 00:02:44.625944
6101033,146,Next,15,2025-01-29 19:06:21.820948
22349557,190,Out,17,2025-01-30 00:57:32.422935
27321554,44,Civil,20,2025-01-29 20:07:31.845000
24704665,31,Organization,12,2025-01-29 22:56:57.272042
18036742,158,Next,19,2025-01-30 17:35:39.659930
2240033,113,Organization,16,2025-01-30 16:35:00.294349
20841093,186,Social,13,2025-01-30 12:25:11.026546
38535978,114,Sit,18,2025-01-29 23:05:00.217190
4393056,182,He,13,2025-01-29 21:28:04.226831
19427696,23,He,11,2025-01-30 11:55:55.362044
6542689,178,History,17,2025-01-30 09:21:04.675305
38494619,152,Quite,13,2025-01-30 17:43:01.788551
7138818,11,Sit,2,2025-01-30 01:54:20.889642
38966653,34,South,13,2025-01-30 08:27:38.209911
23540170,179,Statement,8,2025-01-30 12:10:45.491477
24308857,166,Social,1,2025-01-29 19:25:34.780606
1827673,24,Out,18,2025-01-29 21:54:16.645083
34032012,58,He,10,2025-01-29 21:27:15.829076
39796727,120,He,7,2025-01-30 01:01:38.189259
21253652,23,South,4,2025-01-30 02:07:13.708593
12771605,113,Next,8,2025-01-30 14:10:12.578598
23627456,190,Body,17,2025-01-30 00:55:38.120933
21889126,52,History,16,2025-01-29 21:36:14.062295
15454769,77,Leg,13,2025-01-30 06:24:01.061957
21796687,193,Record,16,2025-01-30 04:34:01.163113
10025673,116,Quite,8,2025-01-30 03:40:21.998065
12897267,80,Organization,9,2025-01-30 05:25:55.140044
24437289,35,House,16,2025-01-30 07:52:55.371496
13837018,168,Student,7,2025-01-29 21:38:32.235919
9650868,125,Body,18,2025-01-29 23:30:43.764814
7109137,179,South,10,2025-01-30 08:19:49.021726
13386895,117,Civil,3,2025-01-30 03:10:35.373504
23045922,122,Student,1,2025-01-30 10:56:45.829488
23948507,19,Approach,16,2025-01-29 21:28:58.106001
6483833,193,Out,18,2025-01-30 03:12:30.663192
34314016,117,Rate,13,2025-01-30 08:21:18.608919
26803929,132,Civil,5,2025-01-29 23:28:45.420033
28319612,127,Next,9,2025-01-30 15:36:59.504283
27212472,179,Civil,3,2025-01-30 00:03:13.903842
28834315,15,Social,16,2025-01-30 11:42:29.558384
22030100,128,He,2,2025-01-30 03:49:33.089903
13112948,22,Approach,10,2025-01-30 12:25:36.033243
34833681,198,Body,16,2025-01-30 06:54:19.237847
10033441,128,Quite,12,2025-01-29 18:47:22.066396
16949162,129,Charge,5,2025-01-30 02:43:59.824541
27829781,87,Leg,4,2025-01-29 22:03:59.179827
38992911,195,Statement,4,2025-01-30 15:48:18.309082
31162597,171,Quite,4,2025-01-30 00:14:21.137863
11931230,20,Quite,19,2025-01-30 11:13:23.137877
33205818,124,Record,1,2025-01-30 14:26:45.495522
24473321,21,Charge,3,2025-01-29 22:49:58.633783
18550968,184,Charge,8,2025-01-30 04:41:08.106923
32815222,60,Fund,14,2025-01-30 00:02:48.908083
39413054,124,Organization,5,2025-01-30 03:44:46.482226
2817631,5,He,5,2025-01-30 03:01:37.555166
18988867,16,Civil,6,2025-01-29 19:49:06.395490
27288609,200,Quite,3,2025-01-30 17:15:15.282889
33271172,96,Next,6,2025-01-29 20:31:58.365659
13555221,195,Out,18,2025-01-30 06:25:31.399619
25906824,83,Civil,2,2025-01-30 06:18:26.235639
25153323,172,Next,13,2025-01-30 12:11:44.875525
19724468,181,He,15,2025-01-30 07:36:33.705529
16202801,17,Student,12,2025-01-29 23:27:07.461684
10542002,67,Student,8,2025-01-30 12:40:07.366070
18935519,122,Statement,12,2025-01-30 18:12:50.182597
25155769,120,Social,7,2025-01-30 00:26:11.149336
10724056,194,He,4,2025-01-30 06:32:18.951200
5830611,41,Body,11,2025-01-30 12:00:12.685714
31276477,27,Leg,7,2025-01-30 11:14:01.811044
18423814,148,Civil,5,2025-01-29 19:04:07.364514
21874952,146,Out,2,2025-01-30 08:51:56.578288
14799458,5,South,14,2025-01-30 15:39:41.687409
12844064,178,Record,17,2025-01-30 09:44:20.825589
22454190,28,House,7,2025-01-30 17:40:33.603107
6801555,139,Organization,4,2025-01-30 11:42:00.590532
37914070,111,Leg,7,2025-01-29 22:21:41.092798
8403979,143,Quite,11,2025-01-30 06:30:37.057952
32122632,193,Organization,15,2025-01-29 19:18:57.755542
15153599,186,Civil,1,2025-01-30 05:06:15.651382
30065592,5,Record,16,2025-01-30 01:06:46.959415
21859641,185,Out,18,2025-01-29 20:03:53.824876
28654902,150,Social,3,2025-01-29 20:25:38.796676
8582274,23,South,11,2025-01-30 12:05:46.408832
7621795,31,Charge,7,2025-01-30 13:53:26.900154
11419155,81,South,10,2025-01-30 12:20:45.172738
12894289,154,Leg,19,2025-01-30 17:03:35.359859
22763718,166,Next,18,2025-01-30 00:22:33.276185
25440088,179,Quite,6,2025-01-29 18:59:05.640007
17913430,155,Sit,19,2025-01-30 16:39:30.245233
16951592,168,Next,1,2025-01-29 20:03:13.150978
23021599,152,Organization,6,2025-01-29 20:11:17.290122
32544195,79,Rate,3,2025-01-30 07:31:02.732966
10720717,157,Sit,6,2025-01-30 02:02:13.959287
24240022,151,Body,14,2025-01-29 20:06:11.698424
655304,133,House,10,2025-01-29 23:05:22.097023
3994098,129,House,3,2025-01-30 15:48:56.852091
16273958,51,Social,6,2025-01-30 18:50:46.128129
10319548,120,Fund,7,2025-01-29 19:24:36.674541
3835438,104,Social,6,2025-01-29 20:57:18.205317
791445,3,Statement,8,2025-01-29 22:30:02.440488
1601984,96,South,14,2025-01-29 19:51:12.193851
2165735,153,Record,6,2025-01-30 11:03:51.395736
19150253,167,Rate,13,2025-01-30 12:59:36.531732
12721785,77,Sit,18,2025-01-29 19:37:40.720623
9145469,103,Body,3,2025-01-30 06:22:36.150640
24258734,194,Student,9,2025-01-30 15:13:06.318685
21132362,144,History,15,2025-01-29 21:24:36.559862
27911796,139,Leg,10,2025-01-30 15:09:06.055324
26802975,22,Leg,17,2025-01-30 18:15:44.356182
19417989,186,Quite,13,2025-01-30 12:23:49.948535
16508302,47,Charge,6,2025-01-30 07:59:30.863847
9799029,45,He,17,2025-01-29 22:04:22.171803
37769270,93,Civil,19,2025-01-30 01:26:26.280355
30577866,103,South,10,2025-01-30 18:26:23.523288
26711704,123,Next,14,2025-01-29 23:58:17.034872
32839738,190,Civil,2,2025-01-29 22:19:31.937790
9452200,42,House,11,2025-01-29 19:48:57.596830
5573199,24,He,19,2025-01-30 00:17:16.136616
26419082,193,Student,16,2025-01-30 05:19:41.591038
14238619,193,History,6,2025-01-29 20:09:57.792976
11150910,194,Quite,11,2025-01-29 21:54:19.090501
7751323,48,Statement,6,2025-01-30 03:11:31.412734
16465069,96,Quite,20,2025-01-30 14:04:48.591117
4784499,78,Social,16,2025-01-30 15:17:46.951540
6237012,83,Sit,9,2025-01-29 22:14:24.480589
1200105,138,Rate,4,2025-01-30 00:17:52.396552
11471622,110,Civil,7,2025-01-30 16:14:21.539012
2544943,113,Next,18,2025-01-30 12:31:25.335176
10965094,42,South,2,2025-01-30 04:44:07.233998
27359138,74,Statement,7,2025-01-30 05:40:22.942573
37933865,197,Sit,9,2025-01-30 08:35:35.484685
36140713,31,History,5,2025-01-29 20:48:15.377077
26750987,139,Sit,10,2025-01-30 15:06:25.887368
21596939,59,He,18,2025-01-30 12:42:52.868834
1172444,14,History,7,2025-01-30 00:04:43.888374
34426751,140,Rate,6,2025-01-29 21:47:18.771866
12459996,166,History,16,2025-01-30 10:57:29.506549
13632390,129,Civil,5,2025-01-29 20:14:50.882920
14554436,162,House,8,2025-01-30 01:42:02.716839
35361015,54,Statement,1,2025-01-30 04:29:09.995782
34690842,37,Organization,15,2025-01-30 15:44:15.905691
30333886,111,Sit,19,2025-01-30 00:07:13.515656
687418,189,Record,13,2025-01-30 16:39:50.775442
8350654,8,Leg,6,2025-01-30 11:50:57.539866
23941221,147,Fund,20,2025-01-30 02:02:14.755508
36611138,50,Body,15,2025-01-30 12:59:45.895548
38750459,163,Organization,15,2025-01-30 04:43:01.943528
31668019,152,Charge,7,2025-01-29 20:24:19.259192
17558928,166,Next,18,2025-01-29 23:47:45.483882
20399862,167,Student,3,2025-01-29 19:23:07.876427
39544154,157,Approach,15,2025-01-30 09:27:06.993831
9786946,31,Record,6,2025-01-30 17:24:44.243828
37075280,122,History,1,2025-01-30 10:56:30.700305
28933158,71,South,6,2025-01-30 01:43:03.971046
26648756,146,He,7,2025-01-30 03:23:00.503854
36508274,162,Civil,8,2025-01-30 01:41:36.146772
9758844,148,Next,6,2025-01-30 13:59:27.562059
14025910,52,South,1,2025-01-30 04:37:56.697645
5175346,156,Record,9,2025-01-30 02:15:35.040887
9257960,41,Student,19,2025-01-30 15:23:34.406873
6811088,100,Statement,16,2025-01-29 19:30:03.778526
8055892,44,Student,17,2025-01-30 03:42:19.641768
11158141,41,Next,11,2025-01-30 12:16:28.100749
35344868,53,Approach,2,2025-01-30 17:35:38.825480
25320698,169,Charge,14,2025-01-29 21:26:50.464403
25513464,137,Approach,11,2025-01-30 06:28:55.795183
9957533,145,History,8,2025-01-30 10:29:29.975029
27337307,159,He,2,2025-01-30 08:25:10.631766
1630604,15,Sit,8,2025-01-29 23:24:10.931722
7431402,7,Organization,13,2025-01-30 07:15:38.674779
36793058,67,Next,7,2025-01-30 17:59:24.829863
36584987,11,Student,11,2025-01-30 06:27:30.711317
21639713,123,Next,4,2025-01-30 02:30:15.519600
38714975,34,Next,20,2025-01-29 19:23:08.941409
38060156,20,Body,19,2025-01-30 11:33:16.929199
4739810,1,He,20,2025-01-29 19:34:32.269627
402235,47,Social,15,2025-01-29 20:47:12.451393
23709350,113,Quite,1,2025-01-30 08:40:12.025743
28300749,141,Record,5,2025-01-30 17:37:21.323670
26617196,122,Civil,8,2025-01-30 14:25:07.785468
20627528,44,Out,9,2025-01-30 09:16:22.786660
12888891,80,Approach,1,2025-01-30 06:18:11.137141
10330736,17,Body,6,2025-01-30 08:59:45.050578
13299381,27,Leg,3,2025-01-30 18:16:32.109947
14239744,108,Civil,15,2025-01-30 00:57:55.217717
4589334,109,Student,20,2025-01-30 17:01:00.750786
39924559,158,Quite,4,2025-01-30 17:49:09.839207
11075427,148,Charge,15,2025-01-29 19:21:52.814960
38212831,176,Statement,14,2025-01-30 13:48:04.850789
28587375,10,South,1,2025-01-30 01:51:44.223192
22607495,91,Quite,20,2025-01-30 06:00:04.559695
22725428,19,Civil,20,2025-01-30 03:16:28.526859
4803656,10,Student,2,2025-01-30 16:38:47.167548
33438601,16,Body,13,2025-01-30 01:17:47.667218
31719680,176,History,14,2025-01-30 13:55:46.880477
30251568,137,Next,17,2025-01-30 08:45:35.124440
3357467,179,Approach,6,2025-01-29 18:59:28.895766
18554028,197,Civil,7,2025-01-30 11:15:01.324348
38355516,191,Quite,9,2025-01-30 14:37:54.885417
28471256,2,Out,14,2025-01-30 15:25:08.881437
17186690,181,Organization,6,2025-01-30 03:01:53.841830
27515660,199,House,4,2025-01-30 04:32:49.579628
9823204,95,House,17,2025-01-30 07:31:53.942079
466675,112,South,3,2025-01-29 19:25:06.834456
36203375,92,Out,9,2025-01-30 10:00:00.106060
9410926,70,He,20,2025-01-30 09:13:03.080255
16291186,194,Fund,9,2025-01-30 15:07:38.152776
10752343,200,Quite,10,2025-01-29 18:46:51.418689
7266553,146,Approach,20,2025-01-30 03:35:53.737075
26596701,5,Organization,16,2025-01-30 01:00:03.982314
33270655,160,Sit,18,2025-01-30 17:11:02.837746
18900200,159,Rate,10,2025-01-30 16:21:17.918962
7081759,52,Body,1,2025-01-30 04:31:36.730621
33875145,111,Body,19,2025-01-30 00:07:15.528719
12886174,49,Rate,6,2025-01-30 10:01:53.042761
39581155,10,Social,10,2025-01-30 09:01:28.187556
21534013,34,He,2,2025-01-30 09:19:38.537478
10952095,102,Civil,4,2025-01-29 22:55:57.518068
20318036,170,Approach,4,2025-01-30 07:58:50.549938
35397609,71,Student,3,2025-01-30 03:17:49.525044
30845010,123,Civil,13,2025-01-30 06:41:55.877381
30746923,153,Body,5,2025-01-30 01:43:00.322681
20401596,114,Sit,7,2025-01-30 01:59:28.404375
1417526,37,Sit,11,2025-01-30 03:40:25.478476
10633924,77,Organization,19,2025-01-30 06:49:35.272732
38937647,139,Quite,14,2025-01-30 09:05:50.958211
22937920,138,Student,3,2025-01-29 23:17:18.915539
2194792,158,Social,2,2025-01-30 08:51:16.045521
32772344,49,Fund,8,2025-01-30 15:25:40.265163
35903870,86,Civil,8,2025-01-29 23:42:43.844426
7805967,13,He,4,2025-01-29 19:57:05.857506
20954384,92,Charge,17,2025-01-30 18:37:33.168800
6122520,137,Statement,11,2025-01-30 06:35:20.836554
37235700,173,Student,13,2025-01-30 15:22:04.816000
27657762,153,Rate,7,2025-01-30 08:08:39.726132
526262,20,Rate,19,2025-01-30 11:18:35.294941
31645285,20,He,19,2025-01-30 11:33:46.239253
29148440,167,Next,7,2025-01-30 17:48:06.535747
23466615,79,Rate,9,2025-01-30 12:04:49.135530
21746289,147,History,9,2025-01-30 03:28:33.188745
18452338,46,He,1,2025-01-30 14:57:49.969430
13843173,101,Student,14,2025-01-29 19:40:31.158676
22941021,24,Next,19,2025-01-30 00:18:51.645071
23325616,147,History,2,2025-01-30 16:09:04.839430
4182735,147,Civil,2,2025-01-30 16:07:12.347367
6261997,69,Civil,16,2025-01-29 18:44:59.961099
38436535,78,Charge,16,2025-01-30 15:18:34.631873
33459342,151,Out,14,2025-01-29 19:53:28.551541
6184260,81,Approach,7,2025-01-30 04:35:34.809792
19756547,76,Statement,11,2025-01-30 16:09:25.048062
5276466,128,He,13,2025-01-30 10:15:06.456687
8163576,59,Student,18,2025-01-30 07:18:48.821308
37235853,39,Rate,2,2025-01-30 18:11:11.866113
22314746,128,Sit,15,2025-01-30 12:38:37.385403
15411925,200,Statement,7,2025-01-30 04:01:04.726163
14532858,14,Civil,16,2025-01-30 00:55:34.340432
17333781,126,Rate,12,2025-01-30 16:03:38.798152
29067426,114,He,7,2025-01-30 02:25:12.145104
33771252,24,Approach,18,2025-01-29 21:56:26.101927
19451342,92,Leg,1,2025-01-30 13:21:35.475914
22479524,62,Approach,9,2025-01-29 23:29:46.853255
13847856,127,Next,9,2025-01-30 02:35:06.093770
7046610,170,Approach,9,2025-01-30 01:16:42.286998
35648274,10,Sit,5,2025-01-30 15:09:58.065411
33665458,59,South,5,2025-01-30 07:25:53.158504
32018289,111,Organization,2,2025-01-29 21:27:26.414847
4368881,187,Rate,15,2025-01-30 02:27:34.729493
27342768,33,Out,20,2025-01-30 05:43:24.573963
38055637,99,Out,19,2025-01-30 05:47:39.736893
4321283,176,Leg,17,2025-01-30 00:26:27.568886
32931992,168,History,15,2025-01-29 22:53:04.665125
10401947,113,South,18,2025-01-30 12:37:17.803241
36336632,147,Charge,16,2025-01-29 23:30:29.394019
37812100,12,Organization,5,2025-01-30 15:08:34.668305
16340928,41,He,16,2025-01-29 19:13:50.274885
38818280,68,Fund,15,2025-01-30 07:32:45.190997
30929783,18,Record,10,2025-01-30 00:20:18.479873
30483470,131,Quite,15,2025-01-30 09:42:34.883658
13094840,199,He,4,2025-01-30 04:16:39.906332
12940160,74,Rate,10,2025-01-30 09:40:13.245029
9798975,77,Social,13,2025-01-30 06:28:32.644402
37706533,104,Sit,13,2025-01-30 04:08:14.087122
850966,148,Student,10,2025-01-30 14:54:15.440923
9079185,3,Organization,8,2025-01-29 22:18:52.810601
30875803,141,Civil,10,2025-01-29 22:28:01.032982
23456669,149,Statement,12,2025-01-30 17:01:47.570338
36499379,89,Organization,20,2025-01-30 08:28:43.821193
1995888,196,Student,7,2025-01-30 11:22:09.370598
24358920,170,Record,14,2025-01-30 17:58:23.905514
3710302,165,Fund,17,2025-01-30 12:39:42.193588
2223536,7,Out,13,2025-01-30 07:27:43.464312
3714616,126,Statement,1,2025-01-30 01:14:24.328705
35544420,158,He,9,2025-01-30 03:29:40.748006
671039,109,Statement,20,2025-01-30 17:28:01.947887
9564221,154,Quite,9,2025-01-30 15:13:15.850773
35102137,43,House,16,2025-01-30 15:03:11.833621
30881147,140,House,1,2025-01-30 14:06:32.285208
7194589,60,Organization,16,2025-01-30 00:23:53.440125
2648228,77,Social,8,2025-01-30 05:09:18.950407
