id,user_id,event_name,page_id,created_at
15675342,116,Fund,20,2025-01-29 19:57:50.795528
7514505,53,South,6,2025-01-30 09:34:38.158525
217828,193,Statement,16,2025-01-30 15:54:24.158248
23138562,138,South,20,2025-01-30 09:42:23.064544
8788303,59,Charge,13,2025-01-30 03:29:54.588269
24267315,122,Fund,11,2025-01-30 09:58:10.747543
127087,138,House,10,2025-01-30 09:12:59.254316
13296208,77,Rate,13,2025-01-30 02:15:25.279490
35717076,62,Record,18,2025-01-30 17:25:28.919013
30566311,40,Leg,8,2025-01-30 09:20:51.850111
35999523,192,Out,18,2025-01-30 15:20:07.426340
23774376,9,Next,2,2025-01-30 11:34:51.138247
28856830,145,Social,6,2025-01-30 16:29:10.360383
31560316,197,Sit,12,2025-01-30 13:49:47.670704
38673646,38,Approach,3,2025-01-30 10:52:36.171579
24184077,102,Fund,7,2025-01-29 18:57:51.379706
593147,180,Record,3,2025-01-30 05:02:29.528716
9430688,53,House,1,2025-01-30 16:31:06.512449
15504807,95,Quite,20,2025-01-30 09:41:21.782807
26931768,69,Record,1,2025-01-30 14:56:02.578753
15248837,179,Body,4,2025-01-30 03:06:26.044687
23101090,106,Body,2,2025-01-29 19:18:19.084601
9578700,32,Organization,5,2025-01-30 10:18:30.115802
19170982,85,Leg,16,2025-01-29 20:33:41.672856
23052140,50,Out,9,2025-01-30 05:20:32.722459
13514726,98,Civil,9,2025-01-29 22:13:19.302861
20245460,77,History,3,2025-01-30 12:50:12.160510
23574353,163,Sit,9,2025-01-30 09:19:03.384031
31141696,174,House,1,2025-01-30 09:31:49.728855
13756796,25,Statement,10,2025-01-30 05:50:09.610720
29791893,169,Quite,4,2025-01-29 21:01:14.743620
16203496,55,Fund,20,2025-01-29 21:47:45.846246
35095899,145,Civil,9,2025-01-30 05:49:07.545878
18778159,74,Sit,6,2025-01-30 18:04:49.587416
16315664,53,Organization,9,2025-01-30 00:14:44.279533
14492646,69,Fund,20,2025-01-29 21:50:53.624209
25078199,94,Rate,1,2025-01-29 19:31:55.098252
19733004,123,Student,17,2025-01-30 18:37:29.823706
3659508,173,Statement,13,2025-01-29 19:13:48.065958
39986389,183,Approach,7,2025-01-30 00:19:54.349656
29903403,50,Sit,9,2025-01-30 05:22:38.595638
33450612,65,Approach,2,2025-01-30 10:02:20.242335
22318608,8,Student,14,2025-01-29 20:05:45.862356
19705855,22,South,12,2025-01-30 18:08:30.089482
36808662,5,House,3,2025-01-30 06:18:38.239361
5051686,34,Sit,5,2025-01-30 13:20:39.964626
28703371,122,Quite,15,2025-01-30 00:27:14.749163
28089739,80,Quite,18,2025-01-30 13:13:19.234102
10844061,70,Charge,3,2025-01-30 00:19:13.192115
8531962,188,Fund,17,2025-01-30 02:44:16.772383
16376836,27,Charge,12,2025-01-30 05:18:40.995917
30461590,109,Approach,10,2025-01-30 15:05:00.853173
8953050,60,Quite,8,2025-01-29 23:52:07.561538
35669433,69,Civil,12,2025-01-30 05:50:17.535329
19282508,97,Quite,6,2025-01-30 07:15:30.315438
38582847,61,Out,18,2025-01-29 19:57:41.135612
9528985,120,He,17,2025-01-30 11:43:43.933676
8108977,106,History,1,2025-01-30 01:14:27.786134
26055329,150,Sit,12,2025-01-30 18:07:21.869147
15824832,79,House,18,2025-01-29 23:30:50.513515
28623069,168,Sit,2,2025-01-29 21:34:59.918314
81522,54,Record,10,2025-01-30 08:23:12.684680
36604176,23,Record,5,2025-01-30 08:52:43.553109
4992958,163,Rate,2,2025-01-30 01:41:51.412580
8050600,162,Civil,20,2025-01-30 01:37:41.359277
15139608,188,History,16,2025-01-30 09:01:17.369690
13812667,85,History,13,2025-01-30 04:43:19.746444
28859330,164,Next,5,2025-01-30 09:47:46.429432
29253295,126,Statement,2,2025-01-30 05:00:28.270561
15262278,100,History,5,2025-01-30 02:46:52.596062
5767112,8,Student,7,2025-01-30 08:48:53.248533
3209091,192,Body,20,2025-01-30 08:15:05.505211
17642795,161,Rate,2,2025-01-30 03:00:30.716011
22826467,121,Approach,4,2025-01-30 17:03:09.263241
20934195,19,Leg,8,2025-01-29 21:55:21.259436
17295264,142,Body,12,2025-01-29 20:39:11.339533
33124269,34,Body,11,2025-01-30 17:42:29.648457
34254252,183,Social,2,2025-01-30 10:59:50.561414
22483830,145,Sit,20,2025-01-30 17:41:59.765541
26011113,14,Rate,17,2025-01-30 00:46:26.267715
9841171,136,Organization,16,2025-01-30 18:21:10.687118
1810976,35,South,3,2025-01-29 23:49:24.255552
1857526,21,Sit,3,2025-01-30 06:19:15.667064
35069107,33,History,13,2025-01-29 19:33:44.870146
5580876,53,House,8,2025-01-30 08:21:23.044896
17602080,77,Statement,1,2025-01-30 11:29:55.323193
598212,93,Out,20,2025-01-30 18:08:58.704118
3337131,175,Social,20,2025-01-30 11:20:52.322469
4137075,18,Social,14,2025-01-30 03:18:38.966667
37726171,155,Social,13,2025-01-29 21:29:16.977858
30256848,6,Next,17,2025-01-30 05:36:16.843473
29984219,144,Quite,2,2025-01-30 16:14:59.726479
3173718,156,Rate,15,2025-01-29 23:30:35.616086
32807568,167,Record,18,2025-01-30 06:49:29.151659
16987956,22,Fund,12,2025-01-30 17:53:18.181676
31095831,186,Quite,13,2025-01-30 14:56:10.368901
16756961,86,Leg,19,2025-01-29 21:33:23.147627
14093789,177,Organization,15,2025-01-30 12:04:16.807474
38951034,118,House,18,2025-01-29 22:09:05.285807
35991587,197,Charge,19,2025-01-29 18:46:51.599716
39081266,30,Quite,18,2025-01-30 01:27:07.608115
4921939,175,Record,12,2025-01-30 12:37:06.370386
16569496,167,House,4,2025-01-29 23:51:57.870684
17684455,126,Civil,15,2025-01-30 16:48:08.584490
14699877,19,Statement,1,2025-01-29 23:13:46.701751
10005215,75,Charge,9,2025-01-29 21:16:16.977078
22745158,24,Quite,6,2025-01-30 06:59:19.830881
25768293,51,Quite,4,2025-01-30 13:53:14.553831
718669,25,Social,11,2025-01-30 16:55:09.210821
1096814,86,Next,3,2025-01-30 00:41:28.754656
17906296,177,House,8,2025-01-29 20:58:08.985541
39081448,25,Charge,8,2025-01-29 21:53:07.339997
15012409,105,Organization,7,2025-01-30 12:18:10.521965
8660898,80,Social,5,2025-01-30 04:32:46.126611
7913173,8,Out,19,2025-01-30 00:26:04.000066
37219313,49,Approach,3,2025-01-30 11:34:41.422191
34192993,91,Next,13,2025-01-30 10:34:02.443935
616202,130,Next,19,2025-01-30 07:05:31.128931
28670508,30,Student,13,2025-01-30 09:45:47.140349
17556237,145,Quite,17,2025-01-30 00:15:59.037216
20079668,145,Approach,17,2025-01-30 06:33:35.263157
7298188,62,Next,20,2025-01-29 23:58:14.477456
25700192,191,Fund,6,2025-01-29 20:34:11.621372
7318031,25,Social,4,2025-01-30 05:07:12.413357
2939268,142,Statement,5,2025-01-29 22:32:20.017767
29840130,199,Civil,20,2025-01-30 05:15:58.480805
23401370,61,History,8,2025-01-30 18:01:33.309592
20101455,18,Student,16,2025-01-30 18:08:58.907288
17132225,73,Next,12,2025-01-30 13:40:34.754260
38624217,77,Social,9,2025-01-30 14:08:32.533481
32630855,21,Leg,14,2025-01-30 13:02:46.160178
428403,137,Sit,3,2025-01-30 03:15:05.107297
25991135,80,Charge,5,2025-01-30 17:54:48.516414
12573293,99,Out,15,2025-01-30 13:26:32.178338
28812651,8,Quite,14,2025-01-29 21:12:34.120055
9565680,189,Social,7,2025-01-30 13:51:35.321987
32810644,12,Next,20,2025-01-30 05:33:14.048238
24185323,59,He,2,2025-01-30 01:45:30.354262
993757,193,House,13,2025-01-30 11:50:00.707351
23679887,120,History,10,2025-01-30 12:08:24.895100
24185989,166,House,13,2025-01-30 12:47:03.223113
14604323,3,House,16,2025-01-30 17:33:18.882509
39556780,94,Charge,17,2025-01-30 05:03:14.301271
1266442,60,Student,18,2025-01-30 18:12:27.905524
20708693,60,Leg,18,2025-01-30 04:30:17.765070
20979128,85,Fund,13,2025-01-30 05:18:47.603600
358577,25,Student,10,2025-01-30 17:50:38.567102
16195949,140,Student,14,2025-01-29 19:52:31.377851
27127128,63,Body,7,2025-01-29 18:59:53.913855
26419586,9,South,9,2025-01-30 04:14:24.263029
6207443,159,Sit,11,2025-01-30 12:12:11.880921
22595410,16,History,16,2025-01-30 06:56:40.649997
14650054,156,Social,18,2025-01-29 21:54:54.767796
4853307,28,Out,14,2025-01-30 04:29:44.475353
2624389,93,Civil,13,2025-01-30 11:00:24.068119
25196136,180,History,1,2025-01-30 09:31:10.451637
19536275,6,Charge,11,2025-01-30 00:45:33.274022
18849821,194,Next,11,2025-01-29 21:18:21.809076
37106965,120,Record,17,2025-01-30 04:19:06.153764
39386919,7,South,18,2025-01-30 13:04:37.492219
38992719,13,Body,2,2025-01-29 20:02:58.002023
27566940,151,Charge,20,2025-01-30 01:43:59.905282
30432858,117,Leg,5,2025-01-30 04:33:28.785982
37800004,13,Fund,2,2025-01-30 00:40:07.291837
12719113,185,Record,4,2025-01-30 08:36:04.749991
20433151,91,Organization,13,2025-01-30 10:33:32.553598
39757826,149,Body,16,2025-01-30 08:23:58.523904
8298941,157,Student,4,2025-01-30 14:27:47.280165
3576836,118,Sit,19,2025-01-30 17:59:53.737175
29349635,38,South,4,2025-01-30 12:14:41.164385
24249218,133,Approach,14,2025-01-30 09:02:10.952806
36996560,119,Civil,1,2025-01-30 03:25:37.651496
1959677,14,Organization,6,2025-01-30 01:45:38.537118
22782027,48,Sit,5,2025-01-30 00:57:39.153266
31775120,162,Organization,20,2025-01-30 02:09:47.615992
4938841,181,Fund,20,2025-01-30 03:33:49.853575
24701531,185,South,19,2025-01-30 02:24:46.839652
6466891,1,Student,9,2025-01-30 04:03:32.098267
207186,77,Record,12,2025-01-30 14:56:48.388384
31354494,33,Student,3,2025-01-30 14:01:12.317992
22145758,87,Fund,19,2025-01-30 16:38:02.581057
2653995,65,Body,14,2025-01-30 04:00:56.331631
39454256,152,Out,20,2025-01-30 08:14:18.925964
10985481,91,Out,6,2025-01-30 07:12:26.293500
5288569,187,Charge,6,2025-01-30 13:43:23.141568
32689108,6,He,20,2025-01-30 03:29:51.270445
8208374,194,Social,20,2025-01-29 19:11:35.160074
18819338,100,Student,5,2025-01-30 02:51:15.698663
25308811,50,Approach,2,2025-01-30 15:13:36.282946
16605509,150,Civil,11,2025-01-30 02:36:03.819196
829870,170,Next,20,2025-01-30 03:01:21.413213
21784609,1,South,1,2025-01-29 23:04:27.206053
22804767,179,Organization,15,2025-01-29 19:14:26.777439
2454906,175,South,16,2025-01-29 22:50:25.997651
21151124,154,Student,20,2025-01-30 09:56:35.509692
1766092,154,Quite,18,2025-01-30 10:18:24.666508
27092202,58,Fund,8,2025-01-29 23:47:17.386328
2844819,123,He,17,2025-01-30 18:01:40.981421
34462235,78,Civil,5,2025-01-30 06:59:24.258317
15978042,186,Out,5,2025-01-30 05:11:42.448297
37158878,61,Body,7,2025-01-30 02:39:16.542473
17373287,175,Next,4,2025-01-30 14:14:40.793579
34095824,151,Leg,20,2025-01-30 12:18:49.553483
27884269,71,Charge,19,2025-01-30 14:59:15.314214
36768916,94,Out,19,2025-01-29 22:06:58.220122
7091875,104,He,9,2025-01-30 03:12:56.847412
28511471,51,Organization,1,2025-01-30 17:03:03.804171
2032671,21,Out,15,2025-01-30 01:45:16.713804
18186175,14,Out,17,2025-01-30 01:28:24.153948
37609408,53,Social,11,2025-01-30 06:18:41.663869
7476174,1,Record,3,2025-01-30 08:24:16.105132
23716313,87,Student,3,2025-01-30 00:19:43.466345
945804,33,He,14,2025-01-30 04:53:06.507456
23010649,172,Organization,1,2025-01-30 01:34:55.216037
31060417,192,He,20,2025-01-29 23:16:23.870777
22796026,28,Body,4,2025-01-30 18:22:39.621819
33748783,130,History,4,2025-01-29 23:39:15.820053
24286159,152,Quite,20,2025-01-30 08:18:55.491858
7286851,38,He,8,2025-01-29 23:32:44.861624
27990716,44,Civil,7,2025-01-29 21:05:01.392513
25090388,53,He,6,2025-01-30 09:47:10.370785
29715825,88,Next,10,2025-01-30 00:05:17.986703
38780946,97,Student,6,2025-01-30 07:12:23.520948
15598602,92,Body,17,2025-01-29 19:20:52.130511
9058483,103,He,3,2025-01-29 19:41:34.054789
34995497,101,South,1,2025-01-30 11:04:31.669842
25352674,28,Statement,12,2025-01-30 05:27:07.986204
1422882,6,Body,8,2025-01-30 02:48:20.458269
9346956,121,House,19,2025-01-30 08:34:36.604647
12025131,92,Organization,8,2025-01-30 10:19:17.230201
12240660,153,Record,2,2025-01-30 05:28:23.405410
25249152,27,Civil,12,2025-01-30 05:27:53.070584
12565782,38,Sit,4,2025-01-30 12:15:23.219871
19573969,169,Approach,11,2025-01-30 13:31:51.106903
22127194,31,Organization,16,2025-01-30 04:20:22.094723
20318586,179,Student,6,2025-01-30 15:41:40.416614
1625232,157,Next,4,2025-01-30 14:19:46.638386
18453278,80,Fund,5,2025-01-30 17:57:17.590534
25935145,97,Quite,19,2025-01-30 12:16:23.213796
16817966,140,South,1,2025-01-30 05:01:00.492992
13365402,172,Next,14,2025-01-30 00:59:38.753029
35569761,46,He,10,2025-01-30 02:45:00.547028
22728652,13,Social,2,2025-01-29 20:06:36.176568
6518565,140,Sit,14,2025-01-29 19:58:52.088094
17738213,172,Quite,11,2025-01-30 17:47:23.971287
27963725,143,Statement,15,2025-01-30 16:41:20.607838
29621768,10,Civil,1,2025-01-30 18:35:36.656056
23937287,9,Approach,17,2025-01-30 01:18:22.667021
26951874,32,Rate,7,2025-01-30 07:59:09.404197
27654499,94,Body,10,2025-01-29 22:23:38.202430
9947671,177,Quite,4,2025-01-30 15:05:16.272353
5379406,100,House,7,2025-01-30 12:56:06.635410
1337717,100,South,4,2025-01-30 13:56:07.648049
37567446,23,Statement,5,2025-01-30 08:44:32.439307
31033342,103,Student,16,2025-01-29 23:35:16.578730
14083697,168,Leg,14,2025-01-30 16:49:24.768474
10079474,140,Body,12,2025-01-30 10:59:02.942303
24418230,183,Student,2,2025-01-30 07:35:22.277585
35463332,90,Approach,11,2025-01-30 07:35:41.024267
9866702,122,Rate,19,2025-01-30 05:05:50.369998
29989037,45,Next,5,2025-01-29 21:13:29.545583
8044395,14,Approach,4,2025-01-30 06:08:06.039103
10871683,138,Body,19,2025-01-30 17:50:26.285181
38837126,61,Record,7,2025-01-30 05:52:23.561025
6846210,126,History,15,2025-01-30 16:48:38.405461
32074588,84,Quite,7,2025-01-30 10:21:23.054217
13885758,197,Statement,3,2025-01-30 13:51:19.379670
33458155,152,Statement,20,2025-01-30 08:03:41.662328
21503517,44,Rate,18,2025-01-29 19:22:20.357789
36691537,5,Next,3,2025-01-30 09:12:16.614481
35440198,117,Out,2,2025-01-30 04:17:36.072518
4808103,186,Quite,13,2025-01-30 14:57:07.412050
6184371,145,Charge,6,2025-01-30 16:26:17.723433
18536074,188,Student,4,2025-01-30 14:03:48.329411
9570306,124,History,14,2025-01-30 08:37:14.655640
29837532,188,Organization,4,2025-01-30 14:03:51.189542
25246540,130,Sit,4,2025-01-29 23:37:24.168598
20467515,62,Charge,6,2025-01-30 03:30:27.131817
6389182,134,Sit,19,2025-01-30 17:22:59.095168
6679454,141,Fund,4,2025-01-29 18:37:49.187549
33448202,121,Social,4,2025-01-30 17:09:21.223956
36157040,158,Out,18,2025-01-30 14:25:11.069937
20320120,25,Leg,9,2025-01-30 12:09:29.462849
31246816,136,South,14,2025-01-30 07:06:27.510099
11813608,45,Quite,5,2025-01-30 01:39:49.231055
3130037,78,Quite,10,2025-01-30 14:14:45.145347
27140608,194,History,10,2025-01-30 14:25:52.659310
29273896,104,He,9,2025-01-30 10:51:10.793739
32889093,179,Record,2,2025-01-30 01:59:18.067258
20943617,149,Quite,3,2025-01-29 22:37:26.984186
8376247,29,South,4,2025-01-30 14:08:42.705584
38407297,143,Fund,2,2025-01-30 11:23:35.223339
627445,65,Student,7,2025-01-29 23:22:56.502948
31652379,183,Student,7,2025-01-30 00:28:27.054134
25286863,1,Quite,3,2025-01-30 00:29:47.062338
1139994,103,Approach,15,2025-01-30 03:11:43.542271
13409789,69,Leg,15,2025-01-30 01:59:06.407438
26671613,56,Statement,4,2025-01-30 16:09:42.761576
25605628,198,House,17,2025-01-30 14:02:16.342604
14068765,25,History,10,2025-01-30 17:35:08.267121
22398883,165,Statement,10,2025-01-30 06:25:08.992786
14883254,31,Out,8,2025-01-29 19:26:19.196029
15332286,6,History,17,2025-01-30 05:39:54.850467
20711840,23,Student,6,2025-01-30 04:57:03.542980
29712409,171,Civil,7,2025-01-30 14:54:25.072561
13488920,34,Student,13,2025-01-30 04:04:12.173671
24424334,50,Quite,12,2025-01-29 23:06:21.556443
19556058,90,Charge,18,2025-01-30 06:22:24.835690
18727204,43,Approach,8,2025-01-30 12:23:38.556862
39672555,167,Leg,11,2025-01-30 16:29:42.793293
11170253,81,Leg,8,2025-01-29 19:51:40.560310
552667,200,Charge,8,2025-01-29 18:59:05.490865
37909817,131,House,7,2025-01-30 11:55:02.518244
896816,153,House,12,2025-01-30 11:42:20.081052
1222238,189,Rate,4,2025-01-30 02:10:37.868396
31550795,107,Quite,14,2025-01-30 03:58:06.521511
37990407,150,History,8,2025-01-29 20:28:32.465715
2517326,9,Student,12,2025-01-30 00:25:34.711445
11513439,89,House,7,2025-01-30 17:40:45.345810
29294841,12,Quite,20,2025-01-30 05:55:51.475684
23131607,135,History,13,2025-01-29 18:51:41.456757
410656,4,Student,7,2025-01-30 12:51:39.409732
29261515,194,Next,2,2025-01-30 00:44:02.879918
31874071,118,He,3,2025-01-29 23:30:14.449466
23417999,175,Out,1,2025-01-29 19:54:43.523922
8338615,63,Charge,7,2025-01-29 19:00:29.600377
26593176,103,Rate,20,2025-01-29 19:18:18.282252
36906179,22,Statement,5,2025-01-30 00:45:04.874046
32296760,79,Social,2,2025-01-30 07:16:43.265082
35444448,141,Fund,16,2025-01-29 21:30:19.250525
6474494,25,Out,10,2025-01-30 17:41:29.313549
3464946,166,Body,18,2025-01-30 10:34:15.483349
22150947,132,Social,7,2025-01-30 01:02:40.037347
6294388,141,South,17,2025-01-30 03:02:07.523907
28469347,17,Approach,6,2025-01-30 16:38:28.624732
28600207,63,Body,7,2025-01-30 12:16:38.953851
16665022,51,History,2,2025-01-30 08:29:12.361900
34065548,198,Student,4,2025-01-30 16:00:16.882051
22169508,39,Social,20,2025-01-30 08:46:24.930433
1190554,119,History,11,2025-01-30 11:18:54.822631
28224531,132,Quite,4,2025-01-30 01:59:06.700492
2529842,124,Fund,14,2025-01-30 08:46:01.898344
1282245,28,Civil,16,2025-01-29 19:20:37.178691
13207622,136,Charge,9,2025-01-30 06:58:12.030093
28923688,6,Next,13,2025-01-30 12:48:55.375378
7386189,170,Social,8,2025-01-30 05:50:06.270318
37665678,173,Statement,4,2025-01-30 14:54:03.701207
30621941,49,Record,6,2025-01-30 15:52:26.312021
1862336,183,Sit,13,2025-01-30 18:10:36.314254
27732277,171,Civil,1,2025-01-29 21:09:33.249075
9975222,150,He,3,2025-01-30 14:23:04.683944
20288225,93,Leg,16,2025-01-29 21:13:00.713328
19456737,44,Approach,17,2025-01-29 19:16:09.415234
36151842,140,Quite,12,2025-01-30 11:02:51.178144
8702057,132,Statement,19,2025-01-30 00:33:15.997695
110054,30,Student,18,2025-01-30 01:15:11.002590
18477779,44,Record,13,2025-01-30 05:25:20.241875
25125144,172,Rate,17,2025-01-30 16:30:03.747640
31447121,120,Approach,15,2025-01-30 10:59:11.112271
1145433,75,South,8,2025-01-30 04:30:05.039933
28105265,79,Social,18,2025-01-29 23:10:12.929982
28940859,23,Charge,18,2025-01-30 14:21:28.956835
32986506,80,Leg,5,2025-01-30 02:28:00.749240
7055076,113,Student,17,2025-01-30 01:00:49.746678
31338055,175,House,16,2025-01-29 22:44:18.705626
20808046,134,Student,15,2025-01-30 14:34:49.230495
39454469,45,Out,1,2025-01-30 10:31:38.771847
37096279,81,Civil,12,2025-01-30 04:59:10.022411
16428926,191,Organization,18,2025-01-30 02:53:23.416323
32383402,119,Sit,1,2025-01-30 03:10:04.567261
3107127,115,Charge,17,2025-01-30 08:06:34.322193
38350023,110,Fund,20,2025-01-30 17:11:46.503753
15637336,74,He,9,2025-01-30 04:20:12.487649
23920309,163,History,4,2025-01-29 22:38:02.088295
28595976,112,Next,3,2025-01-30 10:04:14.699836
11411985,33,Statement,14,2025-01-29 21:47:12.048532
23296593,4,Record,7,2025-01-30 12:55:37.454861
11278900,14,Next,4,2025-01-30 06:34:11.661139
29095732,141,Quite,16,2025-01-29 21:57:24.526551
5398727,104,Out,16,2025-01-30 17:05:28.098042
38121543,188,Leg,11,2025-01-30 10:47:24.891471
11006982,78,Fund,10,2025-01-30 14:16:21.619731
31752561,27,Record,17,2025-01-29 19:12:15.833113
19139523,75,Organization,9,2025-01-29 21:01:51.641800
5832423,8,Social,14,2025-01-29 20:02:56.861806
36320190,130,History,19,2025-01-30 07:15:13.841490
5554881,154,Quite,18,2025-01-30 07:12:01.810297
26141601,8,Organization,14,2025-01-29 21:07:44.224236
20629608,193,Leg,16,2025-01-30 15:59:20.296538
29137220,89,Civil,12,2025-01-30 10:38:29.024963
21268058,50,Student,10,2025-01-30 15:10:23.746951
10479503,151,Record,16,2025-01-30 12:13:54.594041
3316456,140,South,4,2025-01-30 15:50:42.022132
12648770,19,Student,1,2025-01-29 23:13:20.954941
3677685,149,He,10,2025-01-30 10:22:20.199810
33343613,93,Student,20,2025-01-30 18:04:43.068775
25176320,45,Fund,5,2025-01-30 01:51:18.377078
6267606,34,Leg,16,2025-01-30 14:57:56.196639
6666646,170,Out,10,2025-01-30 04:22:20.477007
13695344,67,Organization,16,2025-01-30 15:28:30.265133
29787552,40,Quite,14,2025-01-29 19:01:06.845575
18111180,186,Next,20,2025-01-30 13:40:58.714586
481520,147,Charge,8,2025-01-30 07:59:02.644404
36081099,119,History,2,2025-01-29 19:45:37.715193
24800879,89,House,12,2025-01-30 10:27:47.476905
29200905,128,Leg,18,2025-01-30 12:45:26.366506
17145312,151,Organization,16,2025-01-30 06:07:41.995192
33390366,135,House,17,2025-01-30 02:49:25.400567
22132497,185,Body,19,2025-01-30 02:35:48.574017
30977497,101,Social,7,2025-01-30 08:27:44.337819
33449887,38,History,13,2025-01-29 21:13:46.869365
5965281,117,Fund,5,2025-01-30 04:40:20.536994
21176422,14,Sit,16,2025-01-30 10:14:04.146127
8040445,22,Organization,12,2025-01-30 07:25:23.481775
21252032,5,History,4,2025-01-30 07:47:10.910052
29564619,130,Sit,2,2025-01-29 21:34:48.001991
1744314,122,History,11,2025-01-30 07:21:59.435941
32557206,152,Out,4,2025-01-29 21:55:15.829291
29779187,85,Leg,1,2025-01-30 00:11:58.968604
4978497,74,Next,1,2025-01-30 14:06:30.700679
6958982,14,South,4,2025-01-30 16:47:35.652029
4917155,58,History,13,2025-01-30 11:46:19.987832
4733776,111,Next,7,2025-01-30 13:51:59.680342
4765985,86,Body,16,2025-01-29 21:50:06.250214
18713532,176,Statement,9,2025-01-29 20:43:15.674962
2159099,89,History,17,2025-01-30 10:06:07.403303
25649556,130,History,4,2025-01-29 23:33:58.276570
25108914,42,Student,18,2025-01-30 07:50:29.481484
19529353,43,Next,20,2025-01-30 00:07:55.171065
35699239,98,Record,17,2025-01-30 04:39:39.955049
34908171,58,Rate,19,2025-01-30 10:33:50.823600
7625859,192,Fund,4,2025-01-30 10:08:06.490495
37895706,149,Statement,1,2025-01-30 06:56:59.483834
33805623,59,Charge,5,2025-01-30 02:05:20.542102
9437456,182,Organization,12,2025-01-29 18:57:02.419002
10785147,94,Social,1,2025-01-29 19:39:11.656231
10448432,57,Statement,17,2025-01-30 16:27:48.204914
39434480,116,Approach,20,2025-01-29 19:31:49.915630
2650883,57,Civil,8,2025-01-29 21:41:34.666801
37320050,121,House,9,2025-01-30 06:33:56.587522
24613397,152,Social,17,2025-01-30 12:27:48.642470
35491119,80,Fund,5,2025-01-30 02:39:07.295230
30401118,190,Statement,9,2025-01-30 11:06:29.102722
17265612,194,He,10,2025-01-29 22:51:39.954535
34475199,57,He,15,2025-01-30 04:08:05.131781
5509346,41,Fund,4,2025-01-30 05:17:36.434905
2508155,118,Charge,4,2025-01-29 19:15:51.915043
12609893,5,Statement,3,2025-01-30 09:06:00.886267
5037784,14,Out,6,2025-01-29 22:45:29.394676
38720550,8,Quite,7,2025-01-30 08:10:06.738068
34338779,140,Statement,13,2025-01-30 13:44:29.910200
36383410,132,Next,20,2025-01-29 20:05:55.195211
27450654,127,Sit,2,2025-01-30 10:58:02.740832
10364450,185,Charge,17,2025-01-30 11:39:24.395598
5298317,18,Charge,6,2025-01-30 05:27:50.197465
24264472,189,He,18,2025-01-30 14:29:29.736228
35495483,94,Statement,10,2025-01-29 22:44:59.485814
35234531,65,Social,14,2025-01-30 03:55:21.237474
34737063,69,Out,15,2025-01-30 02:06:56.868482
31513392,91,Approach,13,2025-01-30 10:31:41.846890
15742122,63,History,17,2025-01-30 10:07:53.056342
5680719,100,Record,20,2025-01-29 22:17:49.402030
1820143,176,Charge,17,2025-01-30 08:17:56.090724
9759758,79,Record,4,2025-01-29 19:17:12.652455
11167817,141,Body,2,2025-01-30 15:00:10.677520
24827772,2,Student,2,2025-01-30 02:32:54.307328
31702030,176,Civil,6,2025-01-29 20:49:03.359074
538789,23,Charge,14,2025-01-30 15:45:18.507551
38693605,188,House,11,2025-01-30 10:56:24.772587
8893160,107,Charge,14,2025-01-30 03:55:20.485524
25663003,143,Charge,2,2025-01-30 11:15:24.161742
31405084,86,Next,3,2025-01-30 00:09:10.842595
35475860,137,Leg,3,2025-01-30 03:14:49.358394
28836806,18,He,14,2025-01-29 18:34:11.757602
25579423,134,Quite,10,2025-01-29 18:46:41.551229
32995208,20,Sit,9,2025-01-30 04:57:30.346364
17440417,163,Record,2,2025-01-30 01:03:59.325310
5837816,182,Body,18,2025-01-30 08:27:21.164749
4346177,179,Fund,14,2025-01-29 20:10:59.517281
6060321,199,Approach,5,2025-01-30 13:19:35.764229
1775087,20,Rate,7,2025-01-30 07:15:03.030404
2391927,13,Next,16,2025-01-30 05:55:02.335126
28162993,53,Charge,7,2025-01-30 01:59:33.447888
8670521,153,Out,20,2025-01-29 23:47:24.451165
30420337,104,History,4,2025-01-30 15:29:08.174459
14405839,98,Organization,9,2025-01-30 07:11:21.855722
27155556,108,Civil,3,2025-01-30 05:18:57.049409
18065011,20,Record,12,2025-01-30 16:07:53.590307
6547416,2,South,2,2025-01-30 07:37:14.206234
13839629,140,Leg,9,2025-01-30 11:27:31.370583
34346309,132,Quite,1,2025-01-30 08:31:23.614928
32900948,60,Charge,11,2025-01-30 06:17:04.593556
1448161,200,Record,19,2025-01-30 09:17:21.403579
16516500,157,Charge,9,2025-01-30 12:34:29.636153
15192630,93,Organization,20,2025-01-30 17:54:04.755686
23177891,5,House,18,2025-01-30 02:54:59.180890
901367,113,Civil,15,2025-01-29 21:33:10.527607
6495248,38,Student,3,2025-01-30 10:54:55.902803
29259833,2,Student,3,2025-01-30 05:52:32.384825
32625810,67,House,18,2025-01-30 17:21:34.632642
26735861,119,Charge,11,2025-01-30 07:49:11.372086
6215493,147,Social,16,2025-01-29 23:54:03.655155
38634113,163,Leg,9,2025-01-30 09:29:29.663883
13694107,172,Civil,17,2025-01-30 16:11:23.821326
8623270,51,Quite,4,2025-01-30 17:50:11.216531
35161191,143,Sit,2,2025-01-30 16:52:45.724405
1545077,165,House,13,2025-01-30 15:30:18.671013
31190458,153,Rate,7,2025-01-29 23:55:15.931305
36947154,87,Statement,9,2025-01-30 02:57:25.750767
37940720,23,Out,15,2025-01-30 16:37:36.951689
24479481,165,Out,13,2025-01-30 15:31:15.041503
14616266,181,He,5,2025-01-30 08:22:36.499310
39520078,171,Student,1,2025-01-29 21:01:05.893773
